Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2023-03-13 01:00 AM,2023,03,13,01,46.3,128,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 02:00 AM,2023,03,13,02,50.1,137,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 03:00 AM,2023,03,13,03,47.1,130,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 04:00 AM,2023,03,13,04,45.5,126,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 05:00 AM,2023,03,13,05,45.7,126,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 06:00 AM,2023,03,13,06,48.2,132,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 07:00 AM,2023,03,13,07,47.2,130,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 08:00 AM,2023,03,13,08,54.2,147,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 09:00 AM,2023,03,13,09,51.4,140,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 10:00 AM,2023,03,13,10,46.5,128,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 11:00 AM,2023,03,13,11,45.5,126,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 12:00 PM,2023,03,13,12,49.9,136,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 01:00 PM,2023,03,13,13,46.5,128,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 02:00 PM,2023,03,13,14,36.9,104,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 03:00 PM,2023,03,13,15,27.4,83,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 04:00 PM,2023,03,13,16,22.7,73,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 05:00 PM,2023,03,13,17,21.3,70,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 06:00 PM,2023,03,13,18,23.6,75,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 07:00 PM,2023,03,13,19,30.8,90,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 08:00 PM,2023,03,13,20,37.4,106,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 09:00 PM,2023,03,13,21,48.2,132,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 10:00 PM,2023,03,13,22,56.6,152,Unhealthy,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-13 11:00 PM,2023,03,13,23,63.8,155,Unhealthy,71.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 12:00 AM,2023,03,14,00,64.4,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 01:00 AM,2023,03,14,01,63.2,155,Unhealthy,62.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 02:00 AM,2023,03,14,02,67.1,157,Unhealthy,71.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 03:00 AM,2023,03,14,03,66.0,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 04:00 AM,2023,03,14,04,64.0,155,Unhealthy,62.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 05:00 AM,2023,03,14,05,60.0,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 06:00 AM,2023,03,14,06,51.8,141,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 07:00 AM,2023,03,14,07,32.5,94,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 08:00 AM,2023,03,14,08,24.2,76,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 09:00 AM,2023,03,14,09,29.6,88,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 10:00 AM,2023,03,14,10,25.8,80,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 11:00 AM,2023,03,14,11,23.3,75,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 12:00 PM,2023,03,14,12,18.6,65,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 01:00 PM,2023,03,14,13,14.8,57,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 02:00 PM,2023,03,14,14,12.9,53,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 03:00 PM,2023,03,14,15,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 04:00 PM,2023,03,14,16,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 05:00 PM,2023,03,14,17,16.9,61,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 06:00 PM,2023,03,14,18,19.9,67,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 07:00 PM,2023,03,14,19,24.4,77,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 08:00 PM,2023,03,14,20,23.2,74,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 09:00 PM,2023,03,14,21,22.6,73,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 10:00 PM,2023,03,14,22,21.3,70,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-14 11:00 PM,2023,03,14,23,20.6,69,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 12:00 AM,2023,03,15,00,16.8,61,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 01:00 AM,2023,03,15,01,17.9,63,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 02:00 AM,2023,03,15,02,16.4,60,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 03:00 AM,2023,03,15,03,17.2,62,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 04:00 AM,2023,03,15,04,14.6,56,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 05:00 AM,2023,03,15,05,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 06:00 AM,2023,03,15,06,18.4,64,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 07:00 AM,2023,03,15,07,17.6,63,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 08:00 AM,2023,03,15,08,20.2,68,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 09:00 AM,2023,03,15,09,21.5,71,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 10:00 AM,2023,03,15,10,26.8,82,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 11:00 AM,2023,03,15,11,29.9,88,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 12:00 PM,2023,03,15,12,33.4,96,Moderate,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 01:00 PM,2023,03,15,13,34.2,97,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 02:00 PM,2023,03,15,14,24.6,77,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 03:00 PM,2023,03,15,15,19.8,67,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 04:00 PM,2023,03,15,16,18.9,65,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 05:00 PM,2023,03,15,17,19.9,67,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 06:00 PM,2023,03,15,18,21.4,71,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 07:00 PM,2023,03,15,19,25.7,80,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 08:00 PM,2023,03,15,20,31.8,92,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 09:00 PM,2023,03,15,21,46.4,128,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 10:00 PM,2023,03,15,22,55.2,150,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-15 11:00 PM,2023,03,15,23,60.1,153,Unhealthy,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 12:00 AM,2023,03,16,00,64.0,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 01:00 AM,2023,03,16,01,66.0,156,Unhealthy,68.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 02:00 AM,2023,03,16,02,74.5,161,Unhealthy,83.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 03:00 AM,2023,03,16,03,82.2,165,Unhealthy,90.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 04:00 AM,2023,03,16,04,89.1,168,Unhealthy,96.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 05:00 AM,2023,03,16,05,92.0,170,Unhealthy,95.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 06:00 AM,2023,03,16,06,98.5,173,Unhealthy,105.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 07:00 AM,2023,03,16,07,104.7,176,Unhealthy,111.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 08:00 AM,2023,03,16,08,100.1,174,Unhealthy,96.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 09:00 AM,2023,03,16,09,69.1,158,Unhealthy,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 10:00 AM,2023,03,16,10,54.0,147,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 11:00 AM,2023,03,16,11,42.0,117,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 12:00 PM,2023,03,16,12,28.0,84,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 01:00 PM,2023,03,16,13,24.5,77,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 02:00 PM,2023,03,16,14,22.2,72,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 03:00 PM,2023,03,16,15,19.6,67,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 04:00 PM,2023,03,16,16,18.2,64,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 05:00 PM,2023,03,16,17,17.6,63,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 06:00 PM,2023,03,16,18,15.3,58,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 07:00 PM,2023,03,16,19,13.6,54,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 08:00 PM,2023,03,16,20,15.8,59,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 09:00 PM,2023,03,16,21,18.4,64,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 10:00 PM,2023,03,16,22,22.7,73,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-16 11:00 PM,2023,03,16,23,25.8,80,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 12:00 AM,2023,03,17,00,37.9,107,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 01:00 AM,2023,03,17,01,47.4,130,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 02:00 AM,2023,03,17,02,55.7,151,Unhealthy,64.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 03:00 AM,2023,03,17,03,74.3,161,Unhealthy,93.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 04:00 AM,2023,03,17,04,73.6,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 05:00 AM,2023,03,17,05,71.8,159,Unhealthy,70.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 06:00 AM,2023,03,17,06,65.4,156,Unhealthy,59.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 07:00 AM,2023,03,17,07,63.2,155,Unhealthy,61.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 08:00 AM,2023,03,17,08,58.6,153,Unhealthy,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 09:00 AM,2023,03,17,09,49.8,136,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 10:00 AM,2023,03,17,10,44.4,123,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 11:00 AM,2023,03,17,11,35.7,101,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 12:00 PM,2023,03,17,12,31.8,92,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 01:00 PM,2023,03,17,13,30.9,91,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 02:00 PM,2023,03,17,14,22.4,73,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 03:00 PM,2023,03,17,15,17.2,62,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 04:00 PM,2023,03,17,16,16.1,59,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 05:00 PM,2023,03,17,17,13.0,53,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 06:00 PM,2023,03,17,18,15.0,57,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 07:00 PM,2023,03,17,19,15.5,58,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 08:00 PM,2023,03,17,20,14.2,55,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 09:00 PM,2023,03,17,21,16.6,60,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 10:00 PM,2023,03,17,22,18.8,65,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-17 11:00 PM,2023,03,17,23,14.4,56,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 12:00 AM,2023,03,18,00,21.7,71,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 01:00 AM,2023,03,18,01,27.3,83,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 02:00 AM,2023,03,18,02,35.6,101,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 03:00 AM,2023,03,18,03,38.8,109,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 04:00 AM,2023,03,18,04,38.9,109,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 05:00 AM,2023,03,18,05,41.4,116,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 06:00 AM,2023,03,18,06,42.7,119,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 07:00 AM,2023,03,18,07,36.8,104,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 08:00 AM,2023,03,18,08,33.4,96,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 09:00 AM,2023,03,18,09,32.2,93,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 10:00 AM,2023,03,18,10,29.1,87,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 11:00 AM,2023,03,18,11,26.3,81,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 12:00 PM,2023,03,18,12,24.0,76,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 01:00 PM,2023,03,18,13,33.5,96,Moderate,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 02:00 PM,2023,03,18,14,33.7,96,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 03:00 PM,2023,03,18,15,23.3,75,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 04:00 PM,2023,03,18,16,16.6,60,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 05:00 PM,2023,03,18,17,11.8,49,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 06:00 PM,2023,03,18,18,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 07:00 PM,2023,03,18,19,12.9,53,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 08:00 PM,2023,03,18,20,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 09:00 PM,2023,03,18,21,18.7,65,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 10:00 PM,2023,03,18,22,22.3,72,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-18 11:00 PM,2023,03,18,23,26.6,81,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 12:00 AM,2023,03,19,00,32.3,93,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 01:00 AM,2023,03,19,01,38.1,107,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 02:00 AM,2023,03,19,02,41.0,115,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 03:00 AM,2023,03,19,03,46.0,127,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 04:00 AM,2023,03,19,04,50.0,137,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 05:00 AM,2023,03,19,05,49.5,135,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 06:00 AM,2023,03,19,06,49.7,136,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 07:00 AM,2023,03,19,07,51.8,141,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 08:00 AM,2023,03,19,08,53.4,145,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 09:00 AM,2023,03,19,09,44.7,124,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 10:00 AM,2023,03,19,10,42.2,117,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 11:00 AM,2023,03,19,11,44.1,122,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 12:00 PM,2023,03,19,12,46.8,129,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 01:00 PM,2023,03,19,13,34.2,97,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 02:00 PM,2023,03,19,14,24.1,76,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 03:00 PM,2023,03,19,15,17.5,62,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 04:00 PM,2023,03,19,16,13.7,54,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 05:00 PM,2023,03,19,17,11.3,47,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 06:00 PM,2023,03,19,18,13.6,54,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 07:00 PM,2023,03,19,19,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 08:00 PM,2023,03,19,20,20.4,68,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 09:00 PM,2023,03,19,21,44.7,124,Unhealthy for Sensitive Groups,69.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 10:00 PM,2023,03,19,22,50.8,139,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-19 11:00 PM,2023,03,19,23,63.9,155,Unhealthy,77.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 12:00 AM,2023,03,20,00,70.9,159,Unhealthy,78.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 01:00 AM,2023,03,20,01,73.9,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 02:00 AM,2023,03,20,02,64.0,155,Unhealthy,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 03:00 AM,2023,03,20,03,55.5,151,Unhealthy,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 04:00 AM,2023,03,20,04,54.7,148,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 05:00 AM,2023,03,20,05,59.8,153,Unhealthy,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 06:00 AM,2023,03,20,06,54.4,148,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 07:00 AM,2023,03,20,07,50.2,137,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 08:00 AM,2023,03,20,08,43.6,121,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 09:00 AM,2023,03,20,09,44.8,124,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 10:00 AM,2023,03,20,10,48.9,134,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 11:00 AM,2023,03,20,11,49.4,135,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 12:00 PM,2023,03,20,12,52.2,142,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 01:00 PM,2023,03,20,13,50.5,138,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 02:00 PM,2023,03,20,14,52.0,142,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2023-03-20 03:00 PM,2023,03,20,15,44.2,122,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
