Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2022-03-03 08:00 PM,2022,03,03,20,20.2,68,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-03 09:00 PM,2022,03,03,21,19.1,66,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-03 10:00 PM,2022,03,03,22,16.5,60,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-03 11:00 PM,2022,03,03,23,21.6,71,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 12:00 AM,2022,03,04,00,17.3,62,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 01:00 AM,2022,03,04,01,13.1,53,Moderate,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 02:00 AM,2022,03,04,02,10.0,42,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 03:00 AM,2022,03,04,03,9.0,38,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 04:00 AM,2022,03,04,04,8.0,33,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 05:00 AM,2022,03,04,05,7.5,31,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 06:00 AM,2022,03,04,06,6.2,26,Good,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 07:00 AM,2022,03,04,07,8.1,34,Good,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 08:00 AM,2022,03,04,08,11.5,48,Good,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 09:00 AM,2022,03,04,09,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 10:00 AM,2022,03,04,10,12.1,51,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 11:00 AM,2022,03,04,11,14.5,56,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 12:00 PM,2022,03,04,12,13.7,54,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 01:00 PM,2022,03,04,13,14.3,56,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 02:00 PM,2022,03,04,14,23.6,75,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 03:00 PM,2022,03,04,15,34.8,99,Moderate,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 04:00 PM,2022,03,04,16,27.4,83,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 05:00 PM,2022,03,04,17,17.2,62,Moderate,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 06:00 PM,2022,03,04,18,15.1,57,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 07:00 PM,2022,03,04,19,15.0,57,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 08:00 PM,2022,03,04,20,13.5,54,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 09:00 PM,2022,03,04,21,13.2,53,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 10:00 PM,2022,03,04,22,13.1,53,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-04 11:00 PM,2022,03,04,23,15.5,58,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 12:00 AM,2022,03,05,00,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 01:00 AM,2022,03,05,01,19.8,67,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 02:00 AM,2022,03,05,02,23.9,76,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 03:00 AM,2022,03,05,03,23.9,76,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 04:00 AM,2022,03,05,04,27.9,84,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 05:00 AM,2022,03,05,05,34.9,99,Moderate,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 06:00 AM,2022,03,05,06,38.0,107,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 07:00 AM,2022,03,05,07,35.5,101,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 08:00 AM,2022,03,05,08,31.2,91,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 09:00 AM,2022,03,05,09,22.6,73,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 10:00 AM,2022,03,05,10,16.8,61,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 11:00 AM,2022,03,05,11,12.4,52,Moderate,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 12:00 PM,2022,03,05,12,10.2,43,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 01:00 PM,2022,03,05,13,8.0,33,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 02:00 PM,2022,03,05,14,6.5,27,Good,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 03:00 PM,2022,03,05,15,5.7,24,Good,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 04:00 PM,2022,03,05,16,5.3,22,Good,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 05:00 PM,2022,03,05,17,5.1,21,Good,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 06:00 PM,2022,03,05,18,6.0,25,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 07:00 PM,2022,03,05,19,9.0,38,Good,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 08:00 PM,2022,03,05,20,14.0,55,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 09:00 PM,2022,03,05,21,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 10:00 PM,2022,03,05,22,18.2,64,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-05 11:00 PM,2022,03,05,23,24.1,76,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 12:00 AM,2022,03,06,00,28.0,84,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 01:00 AM,2022,03,06,01,31.5,92,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 02:00 AM,2022,03,06,02,31.2,91,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 03:00 AM,2022,03,06,03,33.6,96,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 04:00 AM,2022,03,06,04,31.8,92,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 05:00 AM,2022,03,06,05,31.9,93,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 06:00 AM,2022,03,06,06,23.9,76,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 07:00 AM,2022,03,06,07,18.4,64,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 08:00 AM,2022,03,06,08,16.2,60,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 09:00 AM,2022,03,06,09,13.6,54,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 10:00 AM,2022,03,06,10,11.3,47,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 11:00 AM,2022,03,06,11,8.1,34,Good,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 12:00 PM,2022,03,06,12,6.5,27,Good,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 01:00 PM,2022,03,06,13,6.2,26,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 02:00 PM,2022,03,06,14,5.1,21,Good,4.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 03:00 PM,2022,03,06,15,5.5,23,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 04:00 PM,2022,03,06,16,6.2,26,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 05:00 PM,2022,03,06,17,6.1,25,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 06:00 PM,2022,03,06,18,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 07:00 PM,2022,03,06,19,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 08:00 PM,2022,03,06,20,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 09:00 PM,2022,03,06,21,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 10:00 PM,2022,03,06,22,4.0,17,Good,2.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-06 11:00 PM,2022,03,06,23,4.0,17,Good,4.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 12:00 AM,2022,03,07,00,6.0,25,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 01:00 AM,2022,03,07,01,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 02:00 AM,2022,03,07,02,6.5,27,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 03:00 AM,2022,03,07,03,8.7,36,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 04:00 AM,2022,03,07,04,9.3,39,Good,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 05:00 AM,2022,03,07,05,9.6,40,Good,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 06:00 AM,2022,03,07,06,10.3,43,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 07:00 AM,2022,03,07,07,11.6,48,Good,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 08:00 AM,2022,03,07,08,15.3,58,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 09:00 AM,2022,03,07,09,21.6,71,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 10:00 AM,2022,03,07,10,20.8,69,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 11:00 AM,2022,03,07,11,16.9,61,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 12:00 PM,2022,03,07,12,18.9,65,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 01:00 PM,2022,03,07,13,13.9,55,Moderate,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 02:00 PM,2022,03,07,14,10.9,45,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 03:00 PM,2022,03,07,15,8.4,35,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 04:00 PM,2022,03,07,16,7.7,32,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 05:00 PM,2022,03,07,17,9.8,41,Good,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 06:00 PM,2022,03,07,18,9.9,41,Good,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 07:00 PM,2022,03,07,19,10.4,43,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 08:00 PM,2022,03,07,20,11.7,49,Good,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 09:00 PM,2022,03,07,21,12.8,52,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 10:00 PM,2022,03,07,22,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-07 11:00 PM,2022,03,07,23,13.4,54,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 12:00 AM,2022,03,08,00,14.7,56,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 01:00 AM,2022,03,08,01,11.8,49,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 02:00 AM,2022,03,08,02,8.9,37,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 03:00 AM,2022,03,08,03,12.9,53,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 04:00 AM,2022,03,08,04,16.9,61,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 05:00 AM,2022,03,08,05,17.9,63,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 06:00 AM,2022,03,08,06,15.9,59,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 07:00 AM,2022,03,08,07,15.4,58,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 08:00 AM,2022,03,08,08,21.7,71,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 09:00 AM,2022,03,08,09,24.3,77,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 10:00 AM,2022,03,08,10,24.1,76,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 11:00 AM,2022,03,08,11,22.5,73,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 12:00 PM,2022,03,08,12,25.2,79,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 01:00 PM,2022,03,08,13,27.1,83,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 02:00 PM,2022,03,08,14,24.0,76,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 03:00 PM,2022,03,08,15,22.0,72,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 04:00 PM,2022,03,08,16,18.0,63,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 05:00 PM,2022,03,08,17,17.0,61,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 06:00 PM,2022,03,08,18,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 07:00 PM,2022,03,08,19,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 08:00 PM,2022,03,08,20,18.2,64,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 09:00 PM,2022,03,08,21,19.1,66,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 10:00 PM,2022,03,08,22,23.0,74,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-08 11:00 PM,2022,03,08,23,26.5,81,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 12:00 AM,2022,03,09,00,28.7,86,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 01:00 AM,2022,03,09,01,22.8,74,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 02:00 AM,2022,03,09,02,16.9,61,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 03:00 AM,2022,03,09,03,15.9,59,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 04:00 AM,2022,03,09,04,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 05:00 AM,2022,03,09,05,21.7,71,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 06:00 AM,2022,03,09,06,37.3,105,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 07:00 AM,2022,03,09,07,55.6,151,Unhealthy,74.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 08:00 AM,2022,03,09,08,52.8,144,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 09:00 AM,2022,03,09,09,43.4,120,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 10:00 AM,2022,03,09,10,38.2,108,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 11:00 AM,2022,03,09,11,37.1,105,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 12:00 PM,2022,03,09,12,45.0,124,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 01:00 PM,2022,03,09,13,38.5,108,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 02:00 PM,2022,03,09,14,31.7,92,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 03:00 PM,2022,03,09,15,22.8,74,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 04:00 PM,2022,03,09,16,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 05:00 PM,2022,03,09,17,21.4,71,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 06:00 PM,2022,03,09,18,26.2,81,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 07:00 PM,2022,03,09,19,31.6,92,Moderate,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 08:00 PM,2022,03,09,20,34.8,99,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 09:00 PM,2022,03,09,21,45.4,125,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 10:00 PM,2022,03,09,22,48.7,134,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-09 11:00 PM,2022,03,09,23,48.3,133,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 12:00 AM,2022,03,10,00,46.1,127,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 01:00 AM,2022,03,10,01,40.0,112,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 02:00 AM,2022,03,10,02,31.0,91,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 03:00 AM,2022,03,10,03,25.5,79,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 04:00 AM,2022,03,10,04,23.7,75,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 05:00 AM,2022,03,10,05,25.8,80,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 06:00 AM,2022,03,10,06,37.4,106,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 07:00 AM,2022,03,10,07,39.7,111,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 08:00 AM,2022,03,10,08,34.8,99,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 09:00 AM,2022,03,10,09,38.9,109,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 10:00 AM,2022,03,10,10,47.9,132,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 11:00 AM,2022,03,10,11,51.9,141,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 12:00 PM,2022,03,10,12,55.9,151,Unhealthy,60.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 01:00 PM,2022,03,10,13,56.9,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 02:00 PM,2022,03,10,14,52.5,143,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 03:00 PM,2022,03,10,15,46.2,127,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 04:00 PM,2022,03,10,16,39.1,110,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 05:00 PM,2022,03,10,17,28.0,84,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 06:00 PM,2022,03,10,18,29.5,88,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 07:00 PM,2022,03,10,19,32.7,94,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 08:00 PM,2022,03,10,20,33.3,96,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 09:00 PM,2022,03,10,21,35.1,99,Moderate,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 10:00 PM,2022,03,10,22,41.5,116,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-10 11:00 PM,2022,03,10,23,56.2,151,Unhealthy,71.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 12:00 AM,2022,03,11,00,67.1,157,Unhealthy,78.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 01:00 AM,2022,03,11,01,70.0,158,Unhealthy,73.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 02:00 AM,2022,03,11,02,80.5,164,Unhealthy,91.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 03:00 AM,2022,03,11,03,85.7,167,Unhealthy,91.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 04:00 AM,2022,03,11,04,72.8,160,Unhealthy,60.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 05:00 AM,2022,03,11,05,72.9,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 06:00 AM,2022,03,11,06,74.4,161,Unhealthy,76.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 07:00 AM,2022,03,11,07,70.2,159,Unhealthy,66.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 08:00 AM,2022,03,11,08,59.1,153,Unhealthy,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 09:00 AM,2022,03,11,09,56.6,152,Unhealthy,53.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 10:00 AM,2022,03,11,10,54.9,149,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 11:00 AM,2022,03,11,11,57.3,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 12:00 PM,2022,03,11,12,46.6,128,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 01:00 PM,2022,03,11,13,39.8,112,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 02:00 PM,2022,03,11,14,33.3,96,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 03:00 PM,2022,03,11,15,24.1,76,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 04:00 PM,2022,03,11,16,20.5,69,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-03-11 05:00 PM,2022,03,11,17,17.2,62,Moderate,14.0,UG/M3,1 Hr,Valid
